-463591 -363342 -265356 -183570 -124108 -88063.6 -75864.5 -92174 -152310 -293136 -593470 -1.21094e+06 -2.44095e+06 -4.79011e+06 -9.01315e+06 -1.59741e+07 -2.61026e+07 -3.83564e+07 -4.93444e+07 -5.42519e+07 -5.02182e+07 -3.91107e+07 -2.60052e+07 -1.51523e+07 -7.98323e+06 -3.92336e+06 -1.84893e+06 -856456 -401436 -201481 -122898 -106962 -130676 -187175 -275022 -390711 -522727 -648879 -739987 -770494 -730760 -632384 -502205 -369584 -255838 -170973 -116718 -92213 -100043 -153011 -284284 -565079 -1.13402e+06 -2.23653e+06 -4.25164e+06 -7.63807e+06 -1.26858e+07 -1.90267e+07 -2.51916e+07 -2.88982e+07 -2.8407e+07 -2.39149e+07 -1.74239e+07 -1.12025e+07 -6.5139e+06 -3.51415e+06 -1.80098e+06 -895422 -441237 -222842 -124411 -88736 -89907 -117547 -167661 -236609 -316964 -395888 -457129 -486204 -476007 -429558 -358408 -277853 -201654 -138706 -92603.2 -63442.9 -50563.9 -55505.3 -85507.7 -158871 -314216 -625982 -1.22698e+06 -2.33194e+06 -4.23535e+06 -7.21389e+06 -1.12368e+07 -1.55337e+07 
-172695 -140008 -107417 -80272.1 -62493.4 -58021.3 -74076.2 -127494 -257918 -556660 -1.22966e+06 -2.72939e+06 -6.01018e+06 -1.29566e+07 -2.69114e+07 -5.27822e+07 -9.52662e+07 -1.5313e+08 -2.10956e+08 -2.40003e+08 -2.20096e+08 -1.62465e+08 -9.87586e+07 -5.14272e+07 -2.39965e+07 -1.04581e+07 -4.40227e+06 -1.83576e+06 -773966 -338261 -161709 -95210.3 -78990.3 -89254.6 -116064 -153676 -196094 -235525 -263222 -272120 -259705 -229187 -188074 -145159 -107865 -81425.7 -70218.1 -81219.8 -130517 -256303 -546516 -1.19744e+06 -2.63069e+06 -5.69771e+06 -1.19465e+07 -2.37078e+07 -4.33196e+07 -7.06366e+07 -9.95566e+07 -1.17995e+08 -1.15623e+08 -9.35595e+07 -6.35166e+07 -3.72483e+07 -1.95471e+07 -9.50199e+06 -4.40626e+06 -1.99451e+06 -897286 -408347 -193630 -102443 -68594.7 -63408.8 -74235 -94583.9 -119569 -144120 -162989 -171855 -168628 -154101 -131537 -105452 -80227 -59231 -44793.7 -39115.8 -46221.6 -75644.3 -149809 -319421 -695041 -1.50853e+06 -3.22239e+06 -6.69676e+06 -1.33578e+07 -2.50634e+07 -4.28772e+07 -6.41346e+07 
-66517.1 -55909.1 -45852.2 -39128.3 -39342.9 -52961.9 -94345 -197839 -447425 -1.05027e+06 -2.51826e+06 -6.10559e+06 -1.48133e+07 -3.55019e+07 -8.2662e+07 -1.8293e+08 -3.73324e+08 -6.73533e+08 -1.0169e+09 -1.21282e+09 -1.09841e+09 -7.53722e+08 -4.06651e+08 -1.83322e+08 -7.36598e+07 -2.78627e+07 -1.0328e+07 -3.85296e+06 -1.47153e+06 -582976 -244365 -113858 -65542.9 -51855.6 -54051.4 -63908.6 -76775.6 -89043.3 -97601 -100225 -96175.8 -86445.4 -73415.4 -60190.6 -50153.3 -47359.1 -58512 -98040.8 -200285 -449229 -1.05194e+06 -2.51835e+06 -6.08601e+06 -1.46461e+07 -3.44498e+07 -7.71652e+07 -1.59024e+08 -2.89162e+08 -4.43391e+08 -5.50014e+08 -5.3705e+08 -4.11594e+08 -2.53865e+08 -1.31865e+08 -6.07668e+07 -2.60386e+07 -1.07572e+07 -4.39349e+06 -1.80363e+06 -753111 -323957 -147241 -75112.8 -47801.3 -40632.5 -42882.2 -49255.6 -56512.1 -62307.5 -65012.6 -63859.7 -59033.5 -51536.6 -42869.7 -34708.2 -28806.2 -27390.4 -34457.1 -58954.1 -122363 -276916 -649171 -1.54157e+06 -3.65887e+06 -8.58167e+06 -1.96767e+07 -4.35897e+07 -9.15519e+07 -1.75797e+08 -2.91223e+08 
-25314.1 -22533.9 -21062.4 -23214.4 -33485.9 -62025.4 -133634 -311483 -761132 -1.92645e+06 -5.017e+06 -1.33517e+07 -3.59775e+07 -9.69422e+07 -2.56921e+08 -6.54697e+08 -1.55054e+09 -3.23529e+09 -5.5034e+09 -6.98424e+09 -6.20529e+09 -3.85046e+09 -1.77428e+09 -6.66947e+08 -2.24037e+08 -7.21019e+07 -2.32652e+07 -7.72722e+06 -2.67798e+06 -974952 -375022 -154648 -71314.3 -40116.3 -29875.1 -28416.5 -30481.3 -33402.1 -35608.4 -36208.7 -34941.4 -32176.6 -28871.7 -26578 -27786.5 -37195.6 -65218.9 -137179 -317646 -776436 -1.97114e+06 -5.15688e+06 -1.37993e+07 -3.73451e+07 -1.00357e+08 -2.60163e+08 -6.23705e+08 -1.30823e+09 -2.25141e+09 -2.98275e+09 -2.90443e+09 -2.06372e+09 -1.11467e+09 -4.92504e+08 -1.92519e+08 -7.09376e+07 -2.57085e+07 -9.39551e+06 -3.51006e+06 -1.35056e+06 -538188 -224043 -99587.5 -49815.2 -30555.8 -24192.2 -23288.2 -24405.9 -25767 -26406.4 -25890.9 -24218 -21739.5 -19095.6 -17227.8 -17643.1 -23284.2 -40889.1 -87184.3 -205284 -508623 -1.29869e+06 -3.3753e+06 -8.82565e+06 -2.29246e+07 -5.84436e+07 -1.44835e+08 -3.44446e+08 -7.58166e+08 -1.42963e+09 
-8171.12 -8512.61 -10900.4 -17993.7 -35976.1 -80220 -190763 -476120 -1.24166e+06 -3.37748e+06 -9.55856e+06 -2.80085e+07 -8.42977e+07 -2.57637e+08 -7.87606e+08 -2.35761e+09 -6.66067e+09 -1.6582e+10 -3.26083e+10 -4.44549e+10 -3.81633e+10 -2.06326e+10 -7.7682e+09 -2.34637e+09 -6.43332e+08 -1.74044e+08 -4.87068e+07 -1.44238e+07 -4.55778e+06 -1.53828e+06 -553553 -212305 -87427 -39692.9 -21008.1 -13786.8 -11205.1 -10435.6 -10236 -10076.6 -9832.46 -9701.23 -10262.1 -12757.2 -19906.3 -38087.4 -83181.5 -196644 -491294 -1.28672e+06 -3.52411e+06 -1.0077e+07 -2.99814e+07 -9.21022e+07 -2.87534e+08 -8.85355e+08 -2.55765e+09 -6.45016e+09 -1.29851e+10 -1.89352e+10 -1.84499e+10 -1.17973e+10 -5.30247e+09 -1.89154e+09 -6.02815e+08 -1.86493e+08 -5.86125e+07 -1.90918e+07 -6.49153e+06 -2.30874e+06 -859386 -335306 -137994 -61082 -30427.5 -18257.2 -13684.6 -12208.3 -11849.6 -11701.4 -11377.2 -10801.8 -10138.5 -9807.94 -10659.3 -14511.5 -25661.3 -55029.3 -131797 -336972 -902588 -2.50904e+06 -7.17393e+06 -2.08429e+07 -6.05494e+07 -1.72881e+08 -4.79745e+08 -1.29025e+09 -3.28875e+09 -7.24055e+09 
-435.538 -2251.61 -6809.43 -17455.9 -42590.7 -104250 -262796 -691332 -1.91056e+06 -5.56338e+06 -1.70722e+07 -5.50494e+07 -1.85311e+08 -6.44864e+08 -2.29302e+09 -8.21045e+09 -2.85727e+10 -8.78523e+10 -2.02051e+11 -2.90311e+11 -2.317e+11 -1.04242e+11 -3.08529e+10 -7.32662e+09 -1.63006e+09 -3.72364e+08 -9.12457e+07 -2.4365e+07 -7.09971e+06 -2.24651e+06 -766400 -279745 -108380 -44090.8 -18430.5 -7471.3 -2400.78 144.912 1451.4 1968.78 1778.4 719.917 -1724.69 -6894.46 -18182.1 -44289.2 -108203 -273164 -721503 -2.00618e+06 -5.89528e+06 -1.83571e+07 -6.06395e+07 -2.12016e+08 -7.76538e+08 -2.8988e+09 -1.0423e+10 -3.2936e+10 -8.11101e+10 -1.35146e+11 -1.32594e+11 -7.34833e+10 -2.58526e+10 -7.04526e+09 -1.76886e+09 -4.53161e+08 -1.23365e+08 -3.59643e+07 -1.11923e+07 -3.7012e+06 -1.29575e+06 -479045 -186984 -77471.3 -34691.7 -17460.1 -10412.5 -7537.39 -6369.34 -5861.41 -5583.31 -5420.76 -5489.88 -6198.33 -8533.44 -14899.5 -31467.7 -74936.5 -192766 -526305 -1.51556e+06 -4.58443e+06 -1.44703e+07 -4.70723e+07 -1.54645e+08 -4.99406e+08 -1.54822e+09 -4.60583e+09 -1.32956e+10 -3.43272e+10 
3329.24 680.703 -5339.72 -18878.7 -50769.8 -130512 -342298 -939574 -2.73061e+06 -8.45199e+06 -2.79363e+07 -9.85281e+07 -3.68979e+08 -1.45497e+09 -6.0016e+09 -2.59587e+10 -1.16006e+11 -4.6882e+11 -1.27605e+12 -1.77942e+12 -1.18767e+12 -4.18569e+11 -9.60033e+10 -1.81709e+10 -3.36697e+09 -6.68255e+08 -1.47223e+08 -3.62603e+07 -9.92834e+06 -2.9917e+06 -981071 -346059 -129355 -49799.7 -18269.3 -4565.77 2098.77 5686.83 7621.98 8352.5 7941.01 6222.13 2641.88 -4361.63 -19004.9 -52593.6 -136172 -358752 -989672 -2.89453e+06 -9.04341e+06 -3.03726e+07 -1.10301e+08 -4.35053e+08 -1.86024e+09 -8.44721e+09 -3.83548e+10 -1.55232e+11 -4.78965e+11 -9.35154e+11 -9.27281e+11 -4.29632e+11 -1.12742e+11 -2.27788e+10 -4.48403e+09 -9.62668e+08 -2.30909e+08 -6.1188e+07 -1.76457e+07 -5.47993e+06 -1.82001e+06 -643283 -241155 -95829.3 -40591.2 -18656.4 -9633.32 -5824.95 -4189.17 -3481.61 -3202.61 -3210.81 -3620.4 -4893.15 -8235.54 -16758.3 -38829.7 -98167.1 -265804 -766964 -2.35814e+06 -7.72492e+06 -2.6862e+07 -9.80777e+07 -3.67551e+08 -1.36067e+09 -4.7374e+09 -1.50697e+10 -4.54702e+10 -1.29614e+11 
5172.52 2013.9 -5026.33 -20829 -58462 -154464 -416430 -1.18079e+06 -3.57151e+06 -1.16177e+07 -4.08454e+07 -1.5544e+08 -6.38058e+08 -2.80142e+09 -1.31004e+10 -6.69674e+10 -3.90329e+11 -2.23851e+12 -7.73838e+12 -9.7752e+12 -4.51573e+12 -1.12232e+12 -2.01656e+11 -3.21851e+10 -5.28044e+09 -9.6e+08 -1.98336e+08 -4.65515e+07 -1.22817e+07 -3.59378e+06 -1.1507e+06 -397694 -145704 -54551.4 -18717.8 -3107.45 4602.9 8850.25 11179.9 12050 11509.5 9376.92 5041.83 -3286.42 -20596.7 -60619.4 -162079 -439465 -1.25211e+06 -3.80694e+06 -1.24741e+07 -4.4449e+07 -1.7394e+08 -7.55432e+08 -3.66766e+09 -1.96902e+10 -1.10063e+11 -5.56188e+11 -2.07078e+12 -4.56982e+12 -4.50898e+12 -1.74018e+12 -3.47262e+11 -5.44083e+10 -8.88945e+09 -1.68619e+09 -3.7078e+08 -9.17466e+07 -2.49786e+07 -7.3866e+06 -2.35366e+06 -803232 -292138 -112859 -46319.5 -20346.6 -9757.19 -5283.7 -3347.87 -2517.25 -2225.61 -2311.7 -2900.77 -4521.91 -8603.42 -18942.5 -46075.4 -120918 -339973 -1.0251e+06 -3.3274e+06 -1.16663e+07 -4.41818e+07 -1.79384e+08 -7.64023e+08 -3.26238e+09 -1.29445e+10 -4.36527e+10 -1.23341e+11 -3.24724e+11 
5860.56 2427.89 -5208.04 -22437.7 -63895 -171170 -469198 -1.35843e+06 -4.21857e+06 -1.41895e+07 -5.20504e+07 -2.08923e+08 -9.1511e+08 -4.32708e+09 -2.18508e+10 -1.21615e+11 -8.28973e+11 -6.20916e+12 -2.69824e+13 -3.26701e+13 -1.05603e+13 -1.79086e+12 -2.61831e+11 -3.82964e+10 -6.04304e+09 -1.07633e+09 -2.19443e+08 -5.0982e+07 -1.33335e+07 -3.87112e+06 -1.2307e+06 -422480 -153649 -56867.1 -18907.7 -2333.13 5921.53 10521.6 13067.1 14014.8 13401.7 11030.8 6247.18 -2905.34 -21962.7 -66386.4 -180489 -497783 -1.44689e+06 -4.5071e+06 -1.52125e+07 -5.62157e+07 -2.3012e+08 -1.05787e+09 -5.53175e+09 -3.27988e+10 -2.08051e+11 -1.1979e+12 -4.80136e+12 -1.04345e+13 -9.6433e+12 -3.31996e+12 -5.80938e+11 -8.23291e+10 -1.27161e+10 -2.33325e+09 -4.97056e+08 -1.1879e+08 -3.12373e+07 -8.94851e+06 -2.77373e+06 -924705 -329714 -125166 -50482.7 -21700.7 -10070 -5180.48 -3069.36 -2169.7 -1868.01 -1990.45 -2673.49 -4499.29 -9063.53 -20681.2 -51558.2 -138333 -398579 -1.23818e+06 -4.17297e+06 -1.53522e+07 -6.18619e+07 -2.72034e+08 -1.28147e+09 -6.17206e+09 -2.7725e+10 -1.00749e+11 -2.60656e+11 -5.13852e+11 
5666.64 2181.96 -5586.47 -23197.1 -65801 -176696 -486904 -1.42032e+06 -4.45492e+06 -1.51809e+07 -5.66337e+07 -2.32218e+08 -1.04313e+09 -5.05559e+09 -2.57627e+10 -1.38093e+11 -8.62194e+11 -6.0845e+12 -2.59199e+13 -3.07916e+13 -9.42186e+12 -1.45503e+12 -2.03548e+11 -3.05179e+10 -5.05882e+09 -9.44219e+08 -1.9971e+08 -4.76555e+07 -1.27018e+07 -3.73716e+06 -1.19929e+06 -414388 -151334 -56071.7 -18508.5 -2008.22 6268.74 10914.2 13496.8 14456.5 13819.5 11380.7 6466.52 -2939.33 -22567 -68492.7 -187031 -518585 -1.5171e+06 -4.76175e+06 -1.62113e+07 -6.04667e+07 -2.498e+08 -1.1573e+09 -6.0851e+09 -3.62368e+10 -2.31012e+11 -1.32736e+12 -5.07275e+12 -9.50541e+12 -7.53191e+12 -2.54079e+12 -4.79362e+11 -7.57089e+10 -1.29149e+10 -2.51582e+09 -5.47466e+08 -1.30744e+08 -3.40513e+07 -9.63954e+06 -2.95426e+06 -975208 -344839 -129992 -52103.9 -22259.7 -10254.9 -5226.74 -3063.33 -2146.21 -1843.88 -1978.09 -2690.81 -4587.4 -9335.37 -21473.1 -53939.5 -145949 -424851 -1.3369e+06 -4.58064e+06 -1.72167e+07 -7.13456e+07 -3.25469e+08 -1.60782e+09 -8.21408e+09 -3.93682e+10 -1.49958e+11 -3.72821e+11 -5.67982e+11 
